Date,Close,News
20/02/2018,9151.049805,"First big arrest in PNB fraud: Vipul Ambani, four others held by CBI: Ambani was arrested along with executive assistant Kavita Mankikar and Senior Executive Arjun Patil in connection with the first ... || Relook risk management: Letter to BS on Rs 114-billion PNB scam: The recent fraud in PNB, and it is suspected that its contagion will affect several other Indian banks, is a classic example of ... || Who is being protected in PNB fraud case: Letter to BS: Why are only low-level officers being questioned: Business Standard reader questions || CBI questions 10 PNB officials, 18 employees of Nirav Modi, Gitanjali group: A Central Bureau of Investigation (CBI) team also conducted raids at diamantaire Nirav Modi's Alibaug farmhouse near Mumbai || Jaitley breaks silence on PNB fraud, says India will chase down cheaters: Nirav Modi has said PNB's overzealous approach shut the doors on his ability to clear the dues || HDFC disburses Rs 28-bn loans to 14k home buyers under urban housing scheme: The Modi government had launched the housing for all by 2022 in June 2015 and the disbursement is from that period || Nirav Modi scam: Moody's, Fitch warn fraud-hit PNB of rating downgrades: The Rs 114 billion fraud--the biggest in the country's banking history--has raised questions on both internal and external risk ... || Rotomac Pens fraud: How Vikram Kothari conned 7 banks; FIR details revealed: Rotomac allegedly cheated banks to the tune of Rs 36.95 billion; this comes just Nirav Modi PNB fraud worth Rs 114 billion || Moody's places PNB under review for downgrade after Nirav Modi's fraud: The scam came out into the open on 14 February 2018, when it informed the stock exchanges || Little exposure to Gitanjali Gems, none to Nirav Modi: IndusInd Bank: Private sector lender IndusInd Bank today said it has no direct or indirect credit exposures to Nirav Modi with regards to the ... || PNB fraud: No jail for Nirav Modi? Lawyer says case will collapse like 2G: Lawyer Vijay Aggarwal said that probe agencies will not be able to prove charges against Nirav Modi in the court of law || PNB scam: Fitch places bank's rating under watch with negative implications: The move could lead to a possible downgrade for Punjab National Bank, India's second-largest public-sector bank || Nirav Modi scam at PNB: CBI arrests 3 more, ED to question five banks: Agency to verify checks and balances, suspects money laundering by Nirav Modi || Rs 114-bn PNB scam: Auditor Deloitte seeks answers from Nirav Modi company: The auditor to Modi's Firestar International, Deloitte signed off the accounts for financial years ended March 2016 and March || How $2 mn-City Union cyber theft is similar to $81 mn Bangladesh bank heist: Hackers disabled City printer connected to global payments platform SWIFT, preventing bank from receiving messages for three ... || Nirav Modi PNB fraud: How bank auditors failed to detect scam in 6 years: The problem here is that internal auditors are good at accounts, but they are not trained to track foreign exchange transactions || PNB solely liable for fraud: Affected public sector banks tell govt: PSBs say will resolve payments issue bilaterally || Regulatory lessons: India should reduce dependence on the banking system: The central error here is that the SWIFT inter-bank communication system is not monitored as carefully as it should be by some ... || Bankruptcy rules for individuals may be delayed due to workload of DRTs: The government planned to notify the bankruptcy provisions last year itself || Rs 114-bn PNB scam: Govt seeks RBI's view on lapses in banking system: In its letter, finance ministry has pointed to sections 35, 35A and 36 of the Banking Regulation Act, 1949, to highlight the ... || PNB's haste closed all options to clear debt, Nirav Modi tells banks: Your actions have destroyed my brand and the business and have now restricted your ability to recover all the dues, said Nirav ... || PNB fraud: Banks Board Bureau may wind up in March after Vinod Rai's exit: It is unlikely the government will look for a successor to Rai, sources familiar with the developments said || Axis Bank follows the trend, raises MCLR by 10 basis points to 8.4%: This is the second time during the past two months that Axis Bank has hiked its MCLR || HDFC chief sees green shoots all around, investment cycle reviving: The economic survey has pegged growth at 7-7.5 per cent for FY19 || Industry chambers for privatisation of PSBs, Congress against idea: Ficci President Rashesh Shah argued a dynamic banking sector was the need of the hour || Scam-hit PNB asks Gitanjali group companies to pay Rs 10.45 billion: Gitanjali Gems also released resignation letter of Independent Director S Krishnan || Scam-hit Punjab National Bank says enough arrangements for customers: However, PNB added realisation of any specific asset would be decided at the time of need with the approval of board || Revealed: Nirav Modi's Taiwan, Surat, Hong Kong & Dubai connections: Documents accessed by Business Standard show owners of suspected Hong Kong-based shell companies are spread across the globe"
21/02/2018,9167.599609,"Scam-hit PNB to move out of Nifty Midcap 100 index: PNB is among the 46 companies that will be excluded from the Nifty free float Midcap 100 index || PNB fraud: Congress seeks Arun Jaitley's resignation on moral grounds: Like Lalit Modi and Vijay Mallya, he (Nirav Modi) too has gone out of the country under the government's patronage,says Chavan || PNB scam: Nirav Modi hasn't fled, out of India for business, says lawyer: The first high-profile arrest in connection with the Punjab National Bank fraud case took place on Tuesday when the CBI arrested ... || Rotomac Pens Rs 37 bn-fraud: CBI questions Vikram Kothari, son in Delhi: Rotomac allegedly took loans from 7 banks - Bank of Baroda, Bank of India, Bank of Maharashtra, Indian Overseas Bank, Union Bank ... || Yes Bank gets committee nod for raising Rs 30 billion via Basel-III bonds: The Yes Bank scrip was trading 0.87 per cent lower at Rs 306.60 per share on BSE || PNB fraud: CBI arrests bank official of general manager rank in Delhi: Rajesh Jindal, head of the Brady House branch in Mumbai during 2009-11, was taken into custody last night || PNB Rs 114 bn fraud: Nirav Modi's seized assets may only fetch a fraction: Probe agencies suspect the market value of stock to be much lower than book value || PNB fraud: Not all banks have SWIFT integrated with CBS, say bankers: It is up to the bank management to decide which application gets to interact with the CBS || After strong growth in retail, corporate lending is a new space for NBFCs: NBFCs have seen a strong growth rate in retail, but corporate lending is a new space for them || PNB crisis: RBI's Malegam-led panel to look into NPA divergence, bank fraud: The panel will be headed by former RBI board member Y H Malegam, who had also earlier led several RBI committees on important ... || PNB fraud impact: Fitch, Moody's place lender's rating under watch: Moody's has placed the bank's Baseline Credit Assessment (BCA) and adjusted BCA of ba3 and the Counterparty Risk Assessment (CRA) ... || I-T sleuths question PNB's Sunil Mehta; CBI arrests Firestar's Vipul Ambani: The CBI also questioned an executive director of the PNB along with nine other officials || PNB fraud: Govt to chase down those who cheat banking system, says Jaitley: Jaitley also questions role of auditors"
22/02/2018,9138.5,"Goldman cuts price targets for public sector banks: A $2 billion fraud at the bank that surfaced days after India's largest lender posted a surprise loss has led to sharp declines ... || Exposure of $0.28 mn against one LoU issued by PNB to gems clients: BoB: Bank of Baroda has some direct exposure to the gems and jewellery sector customers under consortium arrangement || PNB scam: Firestar's Vipul Ambani created disproportionate assets, says CBI: Central agency finds CFO of Nirav Modi's firm complicit in defrauding PNB || Data breach hits 10,000 PNB credit, debit card customers, says report: PNB's Chief Information Security Officer has confirmed it was working with the govt to contain the fallout from the release of ... || Sent notice to email id shared by Nirav Modi, says MEA; top 10 developments: The ED has frozen mutual funds and shares worth Rs 945.2 mn of the Nirav Modi and Mehul Choksi groups of companies || Nirav Modi's PNB fraud started in 2008: Arrested bank officials tell CBI: The arrested PNB officials said they merely continued with the practice that started in 2008 || Come up with an implementable plan to repay dues: PNB to Nirav Modi: Nirav Modi in his letter to the PNB had said that the over-zealousness of the bank to deal with the issue destroyed his jewellery ... || Scam-hit PNB banks heavily on Bhushan Steel sale for capital boost: Plans to claw back provisions on debt-ridden Bhushan Steel || PNB hits back at Nirav Modi: Filed complaint as your LoUs were illegal: The bank said at no stage were such facilities extended by Punjab National Bank to the three partner firms || After PNB scam, Mehul Choksi defaulted on Rs 1.21 billion to J&K Bank: ED searched Gitanjali Gems showroom of Udhampur district of Jammu previous week and seized gold jewellery and diamonds worth Rs ... || No more clerks please: Only PNB officers can now initiate messages on SWIFT: Several new limits have been placed on the amount that officers can generate depending on their seniority in the bank hierarchy. || Rotomac scam: Allahabad Bank's Rs 5.16-bn exposure classified as NPA: Allahabad Bank said in a filing that the accounts of Rotomac group classified as non-performing assets according to IRAC norms of ... || PNB scam: DGFT to examine violations by Nirav Modi, Mehul Choksi firms: The DGFT grants an advanced licence to companies for availing of benefits under duty exemption schemes || PNB fraud: ED asks Sebi to freeze Mehul Choksi's Gitanjali shares: Enforcement agencies ask Sebi to direct depositories || Rs 114-billion PNB scam: Govt weighs bank's recapitalisation hike: Lender may also be put under RBI's prompt corrective action framework || Loans will be disbursed based on data, says Nandan Nilekani: Nilekani said the data available in the GST system could be the basis of credit. || Rs 114-billion PNB fraud: FinMin to meet bankers to resolve payment issue: PNB fraud pertains to issuance of fake Letters of Understanding to firms associated with Nirav Modi || PNB fraud: ED probing 120 shell firms linked to Nirav Modi, Mehul Choksi: According to ED officials, Nirav Modi, Neeshal Modi, and Mehul Choksi are directors or partners in about 100 companies registered ... || I-T dept questions PNB chief again; bank board to meet on February 26: The board meeting comes at a time when Arun Jaitley has come down heavily on PNB's management for its failure to check the fraud"
23/02/2018,9251.349609,"Find people responsible for leaking earnings on WhatsApp: Sebi to HDFC Bank: Sebi said inadequate controls at HDFC Bank are the prima facie reason for leakage of financial results || Didn't consider PwC for forensic audit post fraud due to Sebi order: PNB: The bank also denied reports that details of debit and credit cards of its thousands of customers have been leaked || Govt is taking strong action against financial irregularities: PM Modi: ""System will not tolerate loot of public money,"" PM Modi || Virat Kohli still our brand ambassador; haven't engaged PwC for probe: PNB: No restrictions on the withdrawals have been imposed by the bank, said PNB || Gitanjali Gems was a partner for Vibrant Gujarat Summit 2017: Congress: New Delhi, 23 FebruaryThe Congress party on Friday alleged the bank fraud involving jewellers Nirav Modi and Mehul Choksi not ... || Rs 114 bn PNB scam: ICAI begins probe to know whether any CA was involved: It has asked the Securities and Exchange Board of India, PNB and federal investigating agencies to share their findings about the ... || PNB scam: ED summons Nirav Modi again, seizes watches; top 10 developments: PNB has roped in PwC to conduct a probe into the alleged fraud that would help the bank build a case against jewellers Nirav Modi ... || RBI asks banks to integrate SWIFT in core banking system by April end: IBA Chairman said each bank will have to review their control systems and technology separately, as their problems and loopholes ... || PNB fraud: ED freezes deposits, shares worth Rs 440 mn of Nirav Modi Group: Officials said they have put freeze orders on bank accounts containing Rs 300 million and shares worth Rs 138.6 million of the ... || Rs 114-bn PNB scam: Spotlight back on hawala trade in diamond industry: India imported polished diamonds worth $1.88 billion in the first 10 months this year || Rs 114-bn PNB scam: Meet Y H Malegam, the man for every season at RBI: A chartered account, Malegam sits in an office at Ballard Estate at Fort area of Mumbai || PNB, others argue over RBI rules on credit facilities for import of pearls: PNB categorised pearls as semi-precious and precious stones in presenting its argument || Scam-hit PNB says it has transferred 1,415 employees since Feb 19: Out of them, 257 are sub-staff, 437 are clerks and 721 employees are officers || PNB scam:  I-T dept issues notices against 26 people; ED seizes assets: ED has also seized nine luxury cars belonging to Nirav Modi and his companies || Rs 114-bn fraud: Submit concrete plan to pay dues, PNB tells Nirav Modi: Lender responds days after accused billionaire wrote to banks || Federal Bank to acquire 26% strategic stake in Equirus Capital: The deal is subject to statutory and regulatory approvals and satisfactory completion of financial and legal due diligence"
26/02/2018,9332.650391,"Post PNB fraud, bank unions call off March 15 strike: The union said: 'Instead of a full-scale investigation, attempts are being made to single out a few lower level employees' || OBC fraud: Simbhaoli Sugars says will honour payment commitments: OBC had sanctioned a loan amounting to Rs 1.48 billion in 2011 to the company for financing individual/joint liability groups, ... || Bad news for Gitanjali, PNB, OBC: Few scam-related stocks regain lost glory: From the so-called Ketan Parekh (K-10) stocks to Unitech and DB Realty, scam-tainted stocks have fallen by 90 per cent or more ... || HDFC bank submits report to Sebi over financial result leakage on WhatsApp: Sebi had found inadequate controls at HDFC Bank to be the 'prima facie' reason for the leakage of financial information through ... || PNB scam: CBI writes to five banks, seeks details of Nostro transactions: The Nostro account refers to an account that a bank holds in a foreign currency in another bank overseas to enable foreign trade ... || KYC for payment wallets: RBI says no extension beyond February 28: However, customers who have balances in such wallets or prepaid payment instruments need not worry about their money, RBI said || Fraud-hit PNB assures investors of early recovery, as probe widens: PNB has $120 billion in total assets, saw its shares fall for a third straight day on Friday || Rs 980-mn OBC bank fraud: CBI books Simbhaoli Sugars; top 10 developments: With the latest development, the bank could be looking at losses to the tune of Rs 5 billion || PNB fraud: Nirav Modi may face non-bailable warrant; top 10 developments: As part of its probe in the PNB fraud case, ED will send judicial requests to over a dozen countries for obtaining information ... || Amid rising NPAs and PNB fraud, PSU banks face credibility crisis: Will the public sector banks have enough capital to push growth in the light of recent incidents? || PNB scam fallout: Govt is revisiting plans of a bank-holding company: Such a company will hold the Centre's entire stake in PSBs and raise capital for them || Axis Bank to focus only on better-rated borrowers as bad loans soar: The bank is one of the worst-affected in the private sector after the Reserve Banks asset quality review || State Bank of India in UK set for major restructuring: All retail branches of SBI in the UK will fall under a new UK-incorporated banking entity instead of their previous status as ... || Banks struggle with farm loan target due to waivers, may lean on PSL certs: But they may achieve overall priority sector lending norms, as corporate loan growth has been slow || Catholic Syrian Bank to increase equity to allow Fairfax on board: Fairfax investment values bank at Rs 23 billion || PNB fraud: ED to trace assets of Nirav, Choksi from over dozen countries: The countries where the LRs would be sent include Belgium, Hong Kong, Switzerland, the United States, the United Kingdom, Dubai, ... || ICAI assures 'accelerated inquiry' into auditors' role in PNB fraud: The Institute of Chartered Accountants of India (ICAI) has already issued show cause notice to all central statutory auditors of ... || PNB fraud: Banks for raising insurance cover against fraud by staff: For example, SBI alone in 2016-17 reported frauds of Rs 24.24 billion || Rs 114-bn PNB scam: CII for privatisation of public sector banks: The CII president said financial malfeasance perpetrated by unethical business entities and corrupt officials should not lead to ... || Foreign lenders review counter-party limits on Punjab National Bank: This, after rating agencies are reportedly placing PNB's rating under watch for a possible downgrade"
27/02/2018,9302.25,"PNB scam may push up pricing for trade loans as rates rise as much as 0.5%: Signs that trade credit is getting tougher for smaller firms have hurt the rupee, which is among Asia's worst performers this ... || PNB scam: Bank ignored warnings from Gitanjali Gems auditor in March 2017: Auditor warned Gitanjali defaulted to other banks too || Will form social enterprise to bid for Nirav's Rhythm House: Anand Mahindra: The Rhythm House is one of the 21 properties of Nirav Modi worth Rs 5.24 bililon seized by the law enforcing agencies so far || Apple, Samsung open their wallets, boosting world's economy: Developing economies are leading the next wave of CapEx as companies continue to spend over growth in demand || CBI questions PNB's ex-MD, ICICI official; ED files NBW for Nirav Modi: ICICI Bank was the lead lender to at least three entities belonging to Mehul Choksi's Gitanjali group || CBI questions PNB ex-MD Usha Ananthasubramanian, ICICI's ED over Nirav case: On Monday, the CBI questioned three statutory auditors and two General Managers of PNB || Moody's upgrades outlook on IDBI Bank to 'positive' from 'stable': Expects improvement in capital position and stable asset quality || How state-owned banks function: An explainer of PNB financial fraud: There are no clear regulations and guidelines on how much collateral should be guaranteed as against a loan || IndusInd ties up with blockchain service Ripple to aid global payments: Ripple can now provide instant access in emerging markets such as India, Brazil and China, IndusInd Bank said in a release || PNB scam: Fraud by Nirav Modi, Choksi widens to $2 bn; top 10 developments: ED has obtained the court's nod to issue six Letters Rogatory, or judicial requests for obtaining information from overseas ... || PNB fraud: FinMin sets 15-day deadline for banks to fix operational gaps: Punjab National Bank disclosed a $2 billion fraud, stunning the country and putting the lack of supervisory oversight || Rs 114-bn PNB fraud gets bigger: Bank says total dues can be Rs 13 bn more: Punjab National Bank detected the fraud wherein Nirav Modi and associates allegedly acquired fraudulent letters of undertaking || OBC bank fraud: Facing probe, Simbhaoli Sugars says committed to clear dues: Oriental Bank of Commerce has filed a fraud monitoring report against Simbhaoli Sugars || PNB tightens staff transfer policy to ensure irregularities do not recur: Recap not discussed, PNB may approach govt for additional funds || PNB fraud case: Key Nirav Modi papers seized from law firm: The CBI, however, clarified that it was not examining the law firm || Reserve Bank of India raises currency derivatives limit to $100 million: There would be 12 monthly standardised futures contracts of cross-currencies || CBI issues lookout notice against four accused in Oriental Bank scam: The four directors named as accused by the CBI in the case are - Sabhya Seth, Reeta Seth, Krishna Kumar Singh, and Ravi Singh || PNB fraud: Asset-backed securities not affected by scam, says Fitch Ratings: Asset-backed securities are bonds or notes backed by financial assets || PNB fraud: CBI seeks details of nostro transactions from 5 banks: The CBI has written to Canara Bank, Bank of India, State Bank of India, Allahabad Bank and Axis Bank || PNB scam: Govt fast-tracks bill to seize assets of defaulters fleeing India: Currently, confiscation can be done through multiple laws but it is a complicated process"
28/02/2018,9261.900391,"Lending rate hike coming? SBI raises term deposit rates across maturities: In an announcement on its website, the bank said, effective Wednesday, 7- to 45-day deposits will earn an annual interest rate of ... || Subhiksha promoter R Subramaniam arrested by ED in money-laundering case: In 2015, the Economic Offences Wing (EOW) of the Tamil Nadu Police had arrested Subramanian for allegedly cheating depositors to ... || Canara, Corporation banks clarify on R P Infosystems, Ramnandi fraud cases: State owned Canara Bank today said Kolkata based RP Infosystems was declared as a fraud account in May 2015 in which it was a ... || I-T issues lookout notice against Nirav, Choksi to restrict their movement: Meanwhile, Nirav Modi has refused to join Central Bureau of Investigation (CBI) probe in connection with the PNB scam || Canara Bank alleges Rs 5 bn fraud by Kolkata-based R P Infosystems: The bank has made a complaint to the CBI || PNB fraud & more: Nifty PSU Bank sees worst monthly fall in two years: The recent fall has been triggered by the Punjab National Bank fraud, estimated to be worth over Rs 114 billion || Allegations of frauds dent India Inc's ability to win investor confidence: Government bonds have suffered their worst sell-off in almost two decades, and the rupee and stocks have been under pressure || CBI arrests PNB Brady House branch's internal auditor in $2-billion fraud: The arrested auditor M K Sharma was ""allegedly responsible for auditing the systems and practices"" of the bank's Brady House ... || Low-cost home loans face high risk of loan default; Maha tops list: Report: During the past three years, state-run lenders' share in new home loan disbursal has decreased by 10 per cent, while that of ... || Nirav Modi refuses to join CBI investigations in PNB scam case: Officials: The CBI today directed him to contact the embassy of India in a country where he is staying so that his travel to India can be ... || SBI revises retail, bulk deposit rates up to 0.75% for various maturities: The retail deposit rates for two years to up to 10 years have been changed by 0.50 per cent to 6.50 per cent from 6 per cent || PNB scam throws long shadow on diamond industry in Surat, deals drop 10%: Deals down 8-10% since Nirav-Choksi scam broke || Another loan default case: Corporation bank reports Rs 68 mn-fraud to CBI: This comes amid CBI's probe into recent complaints of massive frauds in Punjab National Bank, Bank of Baroda, Oriental Bank of ... || Check NPAs above Rs 500 mn for possible fraud, alert CBI: Govt tells banks: Lenders told to plug operational, technological loopholes in 15 days"
01/03/2018,9225.349609,"Govt asks IDBI Bank to rejig its senior management like other PSBs: Much of IDBI Bank's special status was stripped off a few years ago when govt said the rank of the IDBI MD and CEO would be same ... || PNB appoints Lingam Venkata Prabhakar as executive director for 3 years: He has been appointed for a period of three years with effect from the date of taking over charge of the post on or after March 1 || PNB auditor conspired with Nirav Modi in perpetrating $2-bn fraud: CBI: Mohinder Kumar Sharma was the internal chief auditor at the Brady House branch || Bihar youth commits suicide as Punjab National Bank refuses to give loan: District police official Vidhassgar said police has begun an investigation from all angles || CBI registers disproportionate assets case against ex-CMD of United Bank: She joined United Bank of India on April 23, 2013 as Chairman-cum-Managing Director, a position she held till February 20, 2014 || Buyers express strong interest in Nirav Modi's 'bankrupt' Firestar Diamond: The Central Bureau of Investigation has so far arrested at least 13 people - seven from the bank and six more from Modi and ... || Indian Overseas Bank repays medium term notes of $500 million: IOB had raised these funds for business expansion and lending in the year 2011 and 2012 || Nirav Modi case: CBI recovers documents related to LoU from Mumbai 'chawl': It is alleged that LoUs and LCs worth close to $2 billion were issued to the companies of uncle-nephew duo of Choksi and Modi ... || EMIs set to rise as SBI, PNB raise lending rates: SBI hiking of the MCLR makes it the first hike in the 1-year MCLR since the inception of a new lending rate system in April 2016 || Public sector banks need to improve governance infrastructure: SBI chief: Talking about State Bank of India, Kumar said SBI has a good risk mitigation architecture || Despite bank fraud, this $40-bn fund manager finds India as surprise haven: 'The extremely positive environment for investing in Indonesian banks or Brazilian consumers in 2010, 2011, 2012 -- that's where ... || PNB denies reports RBI didn't conduct any audit at Brady House branch: Earlier, the fraud amount was said to be Rs 114 billion, but onn Tuesday, the bank had informed the stock exchanges that ... || PNB fraud: ED attaches Rs 12-bn assets of Mehul Choksi; 10 developments: The development comes a day after a Blue Corner notice was issued against the Gitanjali promoter and Nirav Modi || ICAI seeks govt help for access to PNB fraud data: ICAI intends to investigate the chartered accountants of PNB"
05/03/2018,9136.099609,"IndusInd Bank invokes 60 million pledged shares of Jaypee Infratech: Jaiprakash Associates had 895 million shares, about 64.44 per cent stake, in Jaypee Infratech as on December 31, 2017 || RBI to infuse Rs 1 trn into banking system via special auctions in March: Higher tax outgo will fuel cash demand by banks, corporate sectors || HDFC raises Rs 18.94 billion via share sale to global investors: The board has approved and declared closure of the qualified institutional placement (QIP) issue today, HDFC said in a filing to ... || Clearwater Capital is investing more than China in Indian distressed debt: We have probably allocated more capital recently in India relative to China, said Robert Petty, a co-founder at the Hong ... || RBI slaps penalty of Rs 30 mn on Axis, Rs 20 mn on Indian Overseas Bank: RBI said it had carried out a statutory inspection of private sector player Axis Bank with reference to its financial position as ... || How loopholes in PSBs' systems were flagged but never fixed until PNB fraud: In the three weeks since details of the alleged fraud was disclosed, Indian authorities and the media have squarely blamed Punjab ... || Three directors of Allahabad Bank step down on cessation of terms: The bank will soon call and extra ordinary general meeting for appointment of new directors || Prepay part of your home loan to soften blow of rising interest rates: On the sunny side, FD rate hike is good news for seniors; Go for short-term deposits, roll over to those with higher rates when ... || PNB scam: Will Fugitive Economic Offenders Bill catch the next Nirav Modi?: Legal experts are not sure if threat of confiscation of property will be deterrent enough for fleeing offenders || Street signs: PNB Housing closes gap with PNB, BSE shares fall, and more: The bank manager refused to sanction the loan unless more loan-worthy collateral was given || Five PSBs on brink of being put under RBI's prompt corrective action plan: Canara, Union Bank, PNB among possible candidates; may lead to recall of Rs 157-bn AT-1 bonds || Cash-rich PSU general insurer may be asked to buy out smaller ones: In the 2018-19 Budget, FM Jaitley proposed merging three public sector general insurance companies into one single insurance ... || Many state-owned banks exist because of the state, says Rajnish Kumar: They all default and sit in the front rows of the industry associations: Rajnish Kumar || RBI gets tough on MNC banks, asks them to create sub-targets: RBI removed the prior condition that only loans of up to Rs 50 million and Rs 100 million given to MSMEs would be PSL-compliant. || PNB scam fallout: Trade finance hit as caution prevails, premium soars: Despite the immediate setback, bankers, however, feel that there will not be a complete freeze so that a genuine businessman's ... || PNB scam fallout widens as NCLT bars over 60 entities from selling assets: the NCLT has restrained more than 60 entities, including Nirav Modi, Mehul Choksi, various individuals from selling their assets || Defaulting promoters must be barred from bidding: Axis Bank chief: Axis Bank chief Shikha Sharma said that there is 'some conversation' on this aspect already"
06/03/2018,9039.799805,"PNB scam: Gitanjali Group's VP held, SFIO calls top bankers; 10 highlights: ICICI Bank Managing Director and Chief Executive Chanda Kochhar and her Axis Bank counterpart Shikha Sharma have been summoned by ... || PNB fraud: SFIO to quiz ICICI's Chanda Kochhar, Axis Bank's Shikha Sharma: ICICI Bank is believed to have extended a loan of Rs 10 billion and Axis Bank Rs 7 billion last year to Mehul Choksi's Gitanjali ... || Rs 127-billion fraud fallout: Foreign banks stop selling gold to PNB: In recent months, PNB has emerged as one of the largest gold importing banks, where it earned a margin of 1-2 per cent || RBI imposes penalty of Rs 30 mn on Axis Bank and Rs 20 mn on IOB: Axis attracted fine for flouting NPA norms and Indian Overseas Bank for KYC breach || PNB fraud: CBI grills general manager, gets remand of four accused: Two of the four arrested accused are from Nirav Modi's firm, one is an auditor and one an employee of the Gitanjali Group || PNB scam: Violation of norms going on since 2010, says CBI: Nair had signed various applications to avail the LoU facility, and he was also a director at 19 other companies of Mehul Choksi, ... || PNB fraud going on since 2010, CBI tells court: Top 10 developments: CBI arrested four officials of Nirav Modi, Mehul Choksi's companies. on Monday Vipul Ambani and five others were sent to 14-day ... || Finance ministry sets up 8-member committee on fintech for easier norms: The Committee will also focus on how Fintech can be leveraged to enhance financial inclusion of MSMEs"
07/03/2018,8936.849609,"SBI, IFCI, UBI seek buyers to recover dues for 110 NPAs worth Rs 163.49 bn: SBI plans to sell a total of 15 such NPA accounts to recover Rs 9.89 bn; IFCI to sell 23 NPAs for recovery of Rs 136.68 bn || Despite PNB FIR, Nirav Modi's brother got $350,000 from SBI, says TV report: Alarmingly, the extent of the unravelling fraud at PNB could rise beyond the nearly $2-billion mark so far outlined by the ... || RBI slaps Rs 4-mn penalty on SBI for flouting directives on fake notes: RBI had carried out an inspection of currency chests of two branches of the country's largest lender || PNB fraud: Jewellery export body for uniform lending rules at all banks: The Gems and Jewellery Export Promotion Council (GJEPC) has some suggestions for avoiding a repeat of the Punjab National Bank ... || Banks need to overcome problems fast to lend large credit: Rangarajan: The primary role of the banks is to raise deposits and lend, former RBI governor || SBI puts Simbhaoli Sugars, 14 other NPA accounts worth Rs 9.88 bn for sale: SBI has asked the bidders to an submit expression of interest by March 9, 2018 || PNB fraud probe drove Nirav Modi's jeweler to US bankruptcy filing: Punjab National Bank shares plunge most since 2004 in Mumbai || Clipping wings? Banks to collect big borrowers' passport details in 45 days: Passport details will help banks to take timely action and inform the relevant authorities to prevent fraudsters from fleeing the ... || Weakness in banking stocks is weighing on overall market performance: the asset quality problem and tighter Reserve Bank of India norms around bad loan disclosure would lead to drop in earnings at ... || PNB scam: SFIO summons senior officials of ICICI Bank, Axis Bank: The officials were in the office for over two hours and are understood to have been asked about their business with firms like ... || The reason why extent of fraud unravelling at PNB could rise beyond $2 bn: Investigators had not yet recovered all the papers and loan guarantees allegedly issued by rogue employees of the bank || PNB scam: PMO apprised of action taken against fraud on Mar 1, says FinMin: Jaitley expressed hope that going forward the bank's market capitalisation would improve"
08/03/2018,9000.700195,"PNB officer gets CVC-instituted vigilance excellence award: The minister said that as per information received from the Central Vigilance Commission, the awards were instituted for the ... || Bulk deposit rates to stay volatile as banks try to meet FY18 targets: In the past few months, the market has seen most major banks raising their retail and bulk deposit rates, as well as their ... || Bandhan Bank to go public, launch record $689 million IPO next week: The Kolkata-based bank and its shareholders will be selling up to 119.3 million shares || PNB fraud: CBI registers fresh Rs 3.21 billion case against Nirav Modi: This is the second CBI case in which Nirav Modi has been named by the investigating agency || PNB scam fallout: Rupee forwards crash as banks stop issuing LoUs: Nirav Modi scam has resulted in disruption in cross-border trade as banks are unwilling to provide guarantees || Rs 127-bn scam: PNB MD Sunil Mehta appears before SFIO to record statement: Mehta was seen entering the SFIO office before 11 AM || GJEPC issues notice to Nirav Modi, Choksi, warns of suspension: The council had issued the first show-cause notice to both Modi and Choksi in early February, but has not receive any explanation ... || Can govt's plan to use blockchain choke Nirav Modi-style bank frauds?: Right, so Finance Minister Arun Jaitley said in his Budget speech that government does not consider crypto assets as legal. But ..."
09/03/2018,8986.400391,"Rs 50-bn Sterling scam: ED files chargesheet against ex-Andhra Bank exec: This is the second charge sheet in this case after ED filed one against Delhi based businessman Gagan Dhawan || RBI fines Airtel Payments Bank Rs 50 million for KYC norms breach: The central bank made by a supervisory visit to the payments bank between November 20 and 22 || Banks' gross NPAs at Rs 8.41 trn in Dec 2017; SBI highest at Rs 2 trn: Indian Overseas Bank bank had gross NPAs of Rs 317 billion || Before Nirav Modi scam, PNB lost Rs 28 bn to various frauds in FY17: PNB alone reported 158 cases of fraud in 2016/17 || Union Bank has Rs 2.95-bn direct exposure to Nirav Modi, Gitanjali firms: Both Modi and Choksi have denied wrongdoing, and so have two key accused PNB employees in the case || HDFC Bank has picked arrangers for $2.4 billion share sale: Sources: HDFC Bank has a price-to-book multiple of 5.16, making it the most expensive among lenders across the globe with at least $50 ... || Investors upset as four banks recall Rs 109-bn additional tier 1 bonds: The official said the bank had sought clarification on this issue and based on the feedback, the recall was to be exercised || PNB may be given one year to provision against Rs 127-billion fraud: PNB had said it was digging into records to examine the magnitude of the fraud || Amount involved in Rs 127-bn PNB scam unlikely to go up, says DEA Secy: We have not seen any more evidence: Subhash Chandra Garg || PNB fraud: CBI's fresh summons to Nirav Modi and Mehul Choksi: Gitanjali Gems promoter Choksi has said it was impossible for him to return to India and join the investigation due to the ... || NBFC ombudsman to help resolve blatant violations: For adequate compensation, breach of fair practices code, an individual may still need to approach consumer forum"
